text,triplet
"You can implement the Predicate interface using a class, like this:",[]
"Second, the example calls the apply() method on the AddThree instance.",[]
The ScriptFactoryBuilder has a addFactories() method that takes an InputStream as parameter instead of a String.,"['(method, execution, class): (addFactories(), takes, java.io.InputStream)']"
This lambda implementation of the Predicate interface effectively does the same as the implementation above that uses a class.,[]
"Notice how the HttpServletRequest and HttpServletResponse are not obtained by the ThreadLocal.get() method, but via the static methods getRequest() and getResponse().",[]
"By ""reversing"" I mean that it simply returns -1 * comparator.compare(a,b)",[]
"A function may have local variables containing temporary state internally, but the function cannot reference any member variables of the class or object the function belongs to.",[]
Notice also that the createFactory() method takes two instances as parameters which are both implementations of interfaces (IProducer and IConfigurator).,[]
"Third, the example sorts the List of Strings using the Collections.sort() method.",[]
Therefore they can be implemented by Java lambda expressions - and therefore the createFactory() method is a higher order function.,[]
"This is still a functional interface, because only run() is not implemented (abstract).",[]
Notice how the createFactory() method returns a lambda expression as result.,[]
"Notice also that the sum() has no side effects, meaning it does not modify any state (variables) outside the function anywhere.",[]
"State outside of a function refers both to member variables in the class or object the function, and member variables inside parameters to the functions, or state in external systems like file systems or databases.",[]
"Because the reversed() method returns a lambda (function), the reversed() method is considered a higher order function.",[]
You can use the Pattern.matches() method to quickly check if a text (String) matches a given regular expression.,"['(method, execution, class): (java.util.regex.Pattern.matches(), takes, java.lang.String)', '(class, execution, class): (java.util.regex.Pattern, takes, java.lang.String)']"
"The Predicate or() method is used to combine a Predicate instance with another, to compose a third Predicate instance.","['(method, execution, interface): (or(), takes, java.util.function.Predicate)']"
"Note: As mentioned in the beginning, andThen() works opposite of compose().","['(method, difference, method): (java.util.function.Function.andThen(), opposite of, java.util.function.Function.compose())']"
Here is an example of functional composition with the Predicate and() method:,"['(interface, implementation, method): (java.util.function.Predicate, provides method, java.util.function.Predicate.and())']"
"This example uses the java.text.SimpleDateFormat class and defines its instance method parse() as a function called ""toDate"".","['(class, implementation, method): (java.text.SimpleDateFormat, provides method, parse())', '(class, containment, package): (java.text.SimpleDateFormat, is part of, java.text)', '(method, containment, package): (parse(), is part of, java.text)']"
"Then a Stream for the List is obtained, and flatMap() called.",[]
"After creating the two basic functions, a third Predicate is composed, which calls the test() methods of the two first functions.",[]
"The composed Predicate will return true if either of the Predicate instances it is composed from return true, when their test() methods are called with same input parameter as the composed Predicate.","['(interface, implementation, method): (java.util.function.Predicate, provides implementation for, test())']"
"Then the andThen() method is called on the multiply Function to compose a new Function, passing the add Function as parameter to andThen().","['(method, execution, interface): (andThen(), takes, java.util.function.Function)']"
Here is an example of calling the Java Stream filter() method:,[]
The Java Function interface (java.util.function.Function) also contains a few methods that can be used to compose new Function instances from existing ones.,[]
Note that this example finishes with a call to forEach() which is a terminal operation.,[]
Only the first occurrence of this element will be included in the Stream returned by distinct().,[]
The and() method is used to combine two other Predicate functions in the same way I showed in the beginning of this Java functional composition tutorial.,[]
"Note, that the Predicate interface contains a single unimplemented method named test() which returns a boolean.",[]
This example should give you an idea about how flatMap() can be used to map a single element into multiple elements.,[]
The map() method will be covered in more detail later on.,[]
The Java Function interface (java.util.function.Function) interface is one of the most central functional interfaces in Java.,[]
"Therefore, calling a.andThen(b) is actually the same as calling b.compose(a) .","['(method, similarity, method): (java.util.function.Function.andThen(), same as, java.util.function.Function.compose())']"
The only method you have to implement to implement the Function interface is the apply() method.,"['(interface, implementation, method): (java.util.function.Function, provides method, java.util.function.Function.apply())']"
"If you need to match for multiple occurrences, and even access the various matches, or just need non-default settings, you need to compile a Pattern instance using the Pattern.compile() method.","['(class, implementation, method): (java.util.regex.Pattern, provides implementation for, java.util.regex.Pattern.compile())']"
The call to the map() method of the Stream interface is a non-terminal operation.,[]
The Java Function andThen() method works opposite of the compose() method.,[]
"This Function implementation implements the apply() method so it takes a Long as parameter, and returns a Long.","['(method, execution, class): (apply(), takes, java.lang.Long)']"
It is the call to count() at the end of the example that is the terminal operation.,[]
"If not all elements match the Predicate, the allMatch() method returns false.",[]
"If the Predicate returns true for any of the elements, the anyMatch() method returns true.",[]
"The Java Predicate interface, java.util.function.Predicate, represents a simple function that takes a single value as parameter, and returns true or false.",[]
"This example first creates a List of strings, then obtain the Stream for that List, adds a flatMap() operation for it, and then finishes with a call to count().",[]
The Java Stream findAny() method can find a single element from the Stream.,[]
"The Java Function compose() method composes a new Function instance from the Function instance it is called on, and the Function instance passed as parameter to the compose() method.",[]
"Luckily, the Java class java.util.stream.Collectors contains a set of pre-implemented Collector implementations you can use, for the most common operations.",[]
The Java Stream distinct() method is a non-terminal operation that returns a new Stream which will only contain the distinct elements from the original stream.,[]
"In contrast, when you are using the Java Collections iteration features (e.g a Java Iterator or the Java for-each loop used with a Java Iterable) you have to implement the iteration of the elements yourself.",[]
"In the example above, the anyMatch() method call will return true, because the first string element in the stream starts with ""One"".",[]
Calling the Function composed by andThen() with the value 3 will result in the following calculation 3 * 2 + 3 and the result will be 9.,"['(class, implementation, method): (java.util.function.Function, implemented by, java.util.function.Function.andThen())']"
The Java Stream limit() method can limit the number of elements in a stream to a number given to the limit() method as parameter.,[]
This Predicate or() functional composition example first creates two basic Predicate instances.,"['(interface, implementation, method): (java.util.function.Predicate, provides method, java.util.function.Predicate.or())']"
You can check if the Optional returned contains an element via its isPresent() method.,[]
"Finally, the example calls the stream() method to obtain a Stream instance.",[]
"The Java Stream anyMatch() method is a terminal operation that takes a single Predicate as parameter, starts the internal iteration of the Stream, and applies the Predicate parameter to each element.",[]
Which element is the smallest is determined by the Comparator implementation you pass to the min() method.,[]
"The purpose of the peek() method is, as the method says, to peek at the elements in the stream, not to transform them.",[]
The first example of a higher order function is the Collections.sort() method which takes a Comparator as parameter.,"['(method, execution, interface): (java.util.Collections.sort(), takes, java.util.Comparator)']"
"Second, the example calls the reversed() method on the Comparator lambda.","['(method, execution, interface): (reversed(), called on, java.util.Comparator)']"
The Java Stream map() method converts (maps) an element to another object.,[]
"The reversed() method returns a new Comparator lambda, which reverse the result returned by the first Comparator implementation.",[]
This Java Stream flatMap() example first creates a List with 3 strings containing book titles.,"['(interface, implementation, method): (java.util.stream.Stream, provides, flatMap())', '(interface, conversion, interface): (java.util.stream.Stream, converted to, java.util.List)']"
The Java Stream interface contains a static method called concat() which can concatenate two streams into one.,[]
"The noneMatch() method will return true if no elements are matched by the Predicate, and false if one or more elements are matched.","['(method, execution, interface): (noneMatch(), accepts, Predicate)']"
You can check if an element was found via the Optional isPresent() method.,"['(class, implementation, method): (java.util.Optional, provides method, java.util.Optional.isPresent())']"
"The Java Stream allMatch() method is a terminal operation that takes a single Predicate as parameter, starts the internal iteration of elements in the Stream, and applies the Predicate parameter to each element.","['(class, implementation, method): (stream, includes, allmatch); (allmatch(), relies on, predicate)']"
"A graph based stream processing API could instead support a ""sample"" operation where each node in the stream processing graph is asked for any value it may hold internally (e.g.",[]
"The Java Stream count() method is a terminal operation which starts the internal iteration of the elements in the Stream, and counts the elements.",[]
"The count() method will start the iteration of the elements in the Stream which will result in the string elements being split up into words in the flatMap() operation, and then counted.",[]
The Java Stream filter() can be used to filter out elements from a Java Stream.,"['(method, execution, interface): (java.util.stream.Stream.filter(), takes, java.util.stream.Stream)']"
The peek() method returns a new Stream which contains all the elements in the original stream.,[]
Here is an example of using the Java Stream of() metho:,[]
Some graph based stream processing APIs are also designed to kind of hide the iteration of the elements from the user of the API (e.g.,[]
The command line argument parser consists of a single Java class named CliArgs.,[]
"Thus, the resulting List (from calling collect()) will only contain one, two and three.",[]
"In the example above, the allMatch() method will return false, because only one of the strings in the Stream starts with ""One"".","['(method, execution, class): (allMatch(), receives, java.util.stream.Stream)']"
"Since count() returns a long, the Stream chain of non-terminal operations (the map() calls) is ended.","['(entity, relation, entity): (count(), relies on, map)']"
"In the example above, it was the Collector implementation returned by Collectors.toList() that was used.",[]
The interpretation of these command line arguments could be that the copy program should copy file.txt to a file named file2.txt and overwrite file2.txt if it already exists.,[]
The full code for the command line argument parsers is listed at the end of this tutorial (it's just one class).,[]
The flatMap() operation called on the Stream has to return another Stream representing the flat mapped elements.,[]
The switchPresent() method can be used to ask if a given switch is present or not.,[]
These command line arguments consists of one switch (-overwrite) and two targets (file.txt and file.2.txt).,[]
The values of the -to switch will be copy1.txt and copy2.txt.,[]
Here is a code example showing how to use switchValue() to read the value of the -port switch:,[]
"When the switch -overwrite is removed, the two arguments file.txt and file2.txt remain.",[]
If you want the value of a switch parsed into a long or double you can use the switchLongValue() and switchDoubleValue() methods.,[]
The switchValues() method will return all values after the switch and until the next switch is met (next argument starting with a - character).,[]
This Java Consumer implementation prints the value passed as parameter to it out to System.out.,[]
The CliArgs class takes an array of String as argument to its constructor.,[]
The targets() method returns all the arguments which are not switches or switch values.,[]
The switchValue() method can be use to obtain the value of a switch.,[]
The switchValues() method is used to obtain multiple values for a switch.,[]
"The CliArgs class distinguishes between switch values and targets by assuming, that all arguments which have not been ""taken"" already as switch values must be targets.",[]
The values of the -from switch will be file1.txt and file2.txt.,[]
Instead you can create a swith POJO (Plain Old Java Object) class to hold all the switches.,[]
The limit() method returns a new Stream which will at most contain the given number of elements.,[]
You may need to have at least N next bytes (e.g.,[]
The CliArgs class contains the following methods you can use to obtain switch information and values:,[]
"You can now read all the switches from the command line directly into an instance of the CliSwitches class, using the switchPojo() method.",[]
"To be able to move forth and back in the stream data, you may need to keep the next e.g.",[]
"If the call to hasAvailableBytes() detects that there is not enough bytes available in the buffer, it will attempt to fill the buffer.",[]
"Therefore the targets() method call will return the argument web-root , because web-root is the only argument that has not been ""taken"" yet, even if it is located in the middle of the argument list.",[]
To solve this problem I will develop a RollingBufferInputStream class which keeps at least N bytes available in a buffer.,[]
"Here is the full hasAvailableBytes() method implementation, so you can see how it works:",[]
The CliArgs switchPojo() method will use the property names inside the class to match against switches in the command line.,[]
"Filling data into the buffer is done by the method fillDataFromStreamIntoBuffer(), which is shown here:",[]
"If the command line arguments contains the -overwrite switch anywhere, the switchPresent() method will return true.",[]
This outline mostly serves to show you the interface of the RollingBufferInputStream class.,[]
"will the method targets() as executed in the code above, return the String",[]
"The RollingBufferInputStream class which I have developed, can be used to iterate an InputStream while at the same time making sure there is always block size bytes available in the buffer.",[]
"You could use the String.replace() method, but for large amounts of data, and high number of replacements, this performs badly.",[]
Here is an example of using the Java Stream concat() method:,"['(class, implementation, method): (java.util.stream.Stream, provides method, java.util.stream.Stream.concat())']"
"First you ask if the buffer has N available bytes, by calling hasAvailableBytes().",[]
You could create a variant of the TokenReplacingReader which can replace XML entities (e.g.,[]
"Note: Even if the class is called RollingBufferInputStream, it is not an InputStream subclass.",[]
"... where N is the size of the data to replace tokens in, and M is the number of replacements.",[]
"... where N = the size of the string, and M = the number of replacements to perform.",[]
Only when the listening thread is inside the accept() call can clients connect to the server.,[]
The token name (without the enclosing ${} ) is passed to the ITokenResolver.resolveToken(String tokenName) method.,[]
"If you have to perform 5 replacements, you have to call replace() 5 times, each time on the string returned by the last replace() call, like this:",[]
The lambda parameter is what makes Collections.sort() a higher order function.,"['(method, containment, package): (java.util.Collections.sort(), is part of, java.util)', '(class, containment, package): (java.util.Collections, is part of, java.util)']"
Clients can only connect to the server while the server is inside the serverSocket.accept() method call.,[]
"Here is the code for the WorkerRunnable class, which is passed to the worker thread constructor:",[]
That way the thread listening for incoming requests spends as much time as possible in the serverSocket.accept() call.,[]
That way the listening thread spends as little time as possible outside the serverSocket.accept() call.,[]
The Java Stream max() method is a terminal operation that returns the largest element in the Stream.,"['(interface, implementation, method): (java.util.stream.Stream, provides method, java.util.stream.Stream.max())']"
"Additionally, since TokenReplacingReader is a java.io.Reader, and it gets its characters from a Reader itself, you can chain it with other java.io.Reader's or InputStreams which does other things (like unzipping, decrypting, converting from UTF-8, UTF-16 etc.)",[]
"For instance, if you process 1.000 requests concurrently and each request takes 1 second, then all requests will take 1.000 seconds to complete.",[]
That way the risk is minimized for clients being denied access to the server because the listening thread is not inside the accept() call.,[]
"You can specify fonts for most text objects (Chunk, Phrase, Paragraph etc.)",[]
"If the Predicate returns true for all elements in the Stream, the allMatch() will return true.","['(interface, implementation, method): (java.util.stream.Stream, provides implementation for, allMatch())']"
You can set the alignment of the paragraph using the setAlignment() method.,[]
"The com.itextpdf.text.Anchor class in IText represents an link, either to an external website, or internally in the document.",[]
"To use IText PDF API for Java you must first download the IText JAR file from the IText website, and include it on your application class path.",[]
"As mentioned earlier the more time the thread calling serverSocket.accept() spends inside this method call, the more responsive the server will be.",[]
"The com.itextpdf.text.Chunk class in IText represents the smallest possible ""chunk"" of text.",[]
"In text mode the settings of the added element (Phrase, Paragraph etc.)",[]
You can add tables to a PDF document using the com.itextpdf.text.PdfPTable class in IText.,[]
"You can set the default cell settings of new cells added, using the table.addCell() methods, like this:",[]
"To add cells to the table you call the addCell() method, passing PdfPCell instances, or other IText objects like Paragraph etc.",[]
"If you already have a finished PDF, and just want to add a header, footer or watermark to it, IText provides the com.itextpdf.pdf.PdfStamper class.",[]
"You can set the column widths using the setWidths() method, like this:",[]
"You can write text as superscript or subscript using the Chunk class, and it's setTextRise() method.",[]
Which element is the largest is determined by the Comparator implementation you pass to the max() method.,"['(interface, implementation, method): (java.util.Comparator, provides implementation for, java.util.Collections.max())']"
Implementing a Java web crawler is a fun and challenging task often given in university programming classes.,[]
"If you need a cell to span multiple columns you can do so using the setColspan() method, like this:",[]
"The longer time the listening thread spends outside the serverSocket.accept() call, the higher the probability that the client will be denied access to the server.",[]
"You can add underline and strikethrough text using the Chunk class, and its setUnderline() method.",[]
"If the cell is in composite mode, just set the leading on the element added, e.g.",[]
Content added via the PdfCell.addElement() method is considered composite mode content.,[]
The benchmarks were executed using JDK 1.8.0_u60 on a Intel Core i7-4770 Haswell server which was doing nothing but the benchmarks.,[]
"If you need to generate a PDF document from scratch, you will use the Document class.",[]
The second method call sets the leading to 0 points + 1.5 x font height.,[]
"You can set the rotation of the cell content using the setRotation() method, like this:",[]
The OpenArrayList class is a very simple imitation of the ArrayList which I have implemented to see if it could iterate a collection of elements faster than an ArrayList .,[]
You set the absolute position of an image using the setAbsolutePosition() method.,[]
The com.itextpdf.text.Image is used to add images to IText PDF documents.,[]
The method setRightIndent() sets the right indentation of the cell content.,[]
"The Java Stream findFirst() method finds the first element in the Stream, if any elements are present in the Stream.","['(entity, relation, entity): (stream, includes, findfirst)']"
Quite often Java applications keep objects in data structures that contain java.util.ArrayList instances.,[]
The method setFollowingIndent() sets the indentation of the following paragraphs in the cell.,[]
"As you can see, the readMyData() method returns a MyData object.",[]
The method setIndent() sets the indentation of the first paragraph in the cell.,[]
Reusing an object also means that the chance the object is located in the CPU cache is much higher than when you create a new object for each call to the readMyData() method.,[]
"The findFirst() method returns an Optional from which you can obtain the element, if present.","['(method, access, class): (findFirst(), returns, java.util.Optional)']"
The [ on the left means it is the class of an int array I am interested in.,[]
The first change is the that the setSource() method now takes an extra parameter called offset.,[]
"Assuming that each MyData object consists of 2 bytes from the underlying source, here is how the MyData class would look with a navigation method added:",[]
"This example first creates a Stream, then calls limit() on it, and then calls forEach() with a lambda that prints out the elements in the stream.","['(method, collaboration, method): (limit(), works with, forEach())']"
The Java Stream reduce() method is a terminal operation that can reduce all elements in the stream to a single element.,[]
Here is how the earlier readMyData() method would look using the read-into-existing pattern:,[]
Another advantage of making the elements array public is that you can write to it or copy from it using System.arraycopy() which is very fast.,[]
Just call setSource() when you need to read data out of a new byte array.,[]
Notice how the second call to Stream map() is called on the Stream returned by the first map() call.,[]
"It is now up to the caller of the readMyData() method to decide if an existing MyData instance should be reused, or if a new instance should be created.",[]
"As you can see, using the MyData class in the navigator pattern implementation is pretty straightforward.",[]
"Third, only if you actually call both getVal1() and getVal2() will the corresponding data be read out of the underlying byte array.",[]
To change the previous example code to read data directly from the underlying source we need to change the implementation of the MyData class:,[]
The second change is that the getVal1() and getVal2() methods now use the value of the internal offset variable as index into the source array when reading values out.,[]
What is worth noting about this read pattern is that every time you call the readMyData() method a new MyData object is returned.,[]
The fourth change is the addition of the hasNext() method which returns true if the source byte array has more records (bytes) in it.,[]
Even at 4GB (1.000.000 x 4KB) modern servers should be able to handle it.,[]
If the readMyData() method is called frequently that will lead to a lot of MyData objects being created.,[]
"Additionally, if you use a small block size, you may have to expand blocks more often than if you use e.g.",[]
"The next() method increments the internal offset variable by 2, so that the offset variable points to the next record in the array.",[]
The code consist of 3 Java classes and 2 unit tests.,[]
"The Java ArrayList class only works for objects - not for primitive types (byte, int, long etc).",[]
100.000 x 1MB = 100GB (approximately - not precisely - but you get the picture).,[]
"My own experiences come from from a mix of Java performance experiments, as well as the design and development of VStack.co - a fully hosted application backend which I have cofounded with WorpCloud Ltd.",[]
"Additionally, if your server works on many tasks at the same time (e.g incoming HTTP requests), the other CPUs in your server may already be busy working on their own tasks.",[]
The ResizableArray class in the GitHub repository only contains a single write() method which takes a ByteBuffer as parameter.,[]
"Note, that in languages with built-in garbage collection (like Java, C# etc.)",[]
I have implemented batch mode put() and take() operations for both ring buffer implementations.,[]
"To use the MyData class in its new variation, you will use code like this:",[]
"You do so simply by calling the free() method on the ResizableArray, like this:",[]
"To obtain a ResizableArray instance, call the ResizableArrayBuffer's getArray() method, like this:",[]
This Optional contains the value (if any) returned by the lambda expression passed to the reduce() method.,[]
"Calling free() takes care of returning the used block to the correct block queue, regardless of the size of the block allocated to the ResizableArray.",[]
"It should be pretty easy to add more write() methods yourself, though.",[]
The fact that the performance is so close is probably a sign that the JVM has optimized the get() call away.,[]
The Maven pom.xml file contains the correct dependencies to compile and build your JMH microbenchmark suite.,[]
To make it easy for you to write your first JMH benchmark I will just use the generated class in this example.,[]
The generated MyBenchmark class is a JMH class template which you can use to implement your JMH benchmarks.,[]
The third way to iterate an ArrayList is to use an java.util.Iterator obtained from the ArrayList.,[]
"If the ResizableArray cannot contain all the data in the ByteBuffer after expanding itself to the max size, the write() method will return -1 and no data will have been copied at all!",[]
"If your benchmarks has any external dependencies (JAR files from other projects needed to run your benchmarks), declare these dependencies inside the Maven pom.xml, and they will be included in the benchmarks.jar too.",[]
"State variables are declared in special state classes, and an instance of that state class can then be provided as parameter to the benchmark method.",[]
"Here is an implementation of the ring buffer that uses a read position and flip marker, including the batch put() and take() operations.",[]
"The JMH Maven archetype will generate a new Java project with a single, example benchmark Java class, and a Maven pom.xml file.",[]
"It is time to write your first JMH benchmark class, or at least see how it is done.",[]
"For now, just imagine that the testMethod() body actually contained a good benchmark implementation.",[]
It contains your compiled benchmark classes as well as all JMH classes needed to run the benchmark.,[]
"You can either implement your benchmarks directly in the generated MyBenchmark class, or create a new class in the same Java package.",[]
Notice that the testMethod() benchmark method now takes an instance of MyState as parameter.,[]
"If your benchmark method is calculating multiple values that might end up being eliminated as dead code, you can either combine the two values into a single, and return that value (e.g.",[]
This means that you want the output shown using the time unit minutes (e.g.,[]
You can put the code you want to measure inside the testMethod() method body.,[]
Notice the two new methods in the MyState class named doSetup() and doTearDown().,[]
"If you have any doubts about when a setup or tear down method is called, try inserting a System.out.println() statement in the method.",[]
In this example I have added a nested static class named MyState.,[]
having a maximum of 10.000 messages in memory at a time.,[]
"When you build your JMH benchmarks, Maven will always generate a JAR file named benchmarks.jar in the target directory (Maven's standard output directory).",[]
Notice how the testMethod() benchmark method now takes a Blackhole object as parameter.,[]
"When you control object allocation, deallocation and reallocation you can make limits like e.g.",[]
Notice how two different DAO's were called from inside the control's execute() method.,[]
The Java Stream interface contains a static method called of() which can be used to create a Stream from one or more objects.,[]
"To make this happen you need to obtain a database connection (or equivalent object) inside the Control.execute() method, and pass this connection (or other object) to each DAO.",[]
Notice also that the testMethod() body has now been changed to use the MyState object when performing its sum calculation.,[]
Notice also how the calculated sum in the sum variable is now passed to the consume() method of the Blackhole instance.,[]
"To achieve lower latency, yet allowing for micro batching to happen, you can loop over the input channels (inbound network connections, directories etc.)",[]
"Instead of traversing the whole data structure to serve just one ""request"" (task, message etc.)",[]
Therefore it can be beneficial to batch up data sent outside a process to minimize the overhead per data block (e.g.,[]
"Since benchmarks.jar is fully self contained, you can copy that JAR file to another computer to run your JMH benchmarks on that computer.",[]
"The JVM could even continue and never call the testMethod() because it knows it always returns 3, and just inline the constant 3 wherever the testMethod() was to be called.",[]
"Well, you could if you call a setConnection() method on them afterwards.",[]
The ScopingDataSource is an implementation of the standard Java interface javax.sql.DataSource.,[]
"Once this method is called, whenever the tread that called this method calls the ScopingDataSource.getConnection() method, the same connection instance is returned.",[]
Once the DaoManager.executeAndClose() method finishes the database connection inside the DaoManager is closed.,[]
"If your benchmark method produces multiple results you can pass each of these results to a black hole, meaning calling consume() on the Blackhole instance for each value.",[]
The ScopingDataSource will be moved to Butterfly Persistence from around version 5.2.0 or 5.4.0 which will be released in 2009.,[]
"The batch size can thus vary from 1 to a maximum upper limit set by the system, e.g.",[]
Sometimes a lot of time is even spent just allocating and freeing memory (e.g.,[]
The DaoManager is a class that you put in between the Control and the DAO's.,[]
It is the DaoManager's executeAndClose() method that demarcates the life span of the underlying connection.,[]
This could be the case in a desktop application if each control is registered independently as listeners on e.g.,[]
"As you can see from the code example in the previous section, the scope of the connection when managed by the DaoManager.executeAndClose() is the boundaries of the executeAndClose() method.",[]
"When you are ready to close the connection your control calls the ScopingDataSource.endConnectionScope(), and the currently open connection (if any) is closed.",[]
"This ScopingConnection ignores all calls to the close() method, so the underlying connection can be reused.",[]
"You can just extend the DBControlBase and override the doExecute() method, then all connection scoping is done for you.",[]
"If your Control class implements an interface, you can implement a Dynamic Proxy which implements the same interface.",[]
"The calls to beginConnectionScope() and endConnectionScope() do not have to be located within the same method, nor within the same class.",[]
The methods beginTransaction() and endTransaction() mark the beginning and end of the transaction.,[]
A naive implementation of a DAO class using JDBC to target a relational database might look like below (at least I have designed DAO's like this in the past).,[]
"When the execute() method is called on the control interface, this dynamic proxy will call the beginConnectionScope(), then call your controls execute() method, and finally the endConnectionScope().",[]
"If you call this method from each control's execute() method (or whatever the central execution method in your controls is called), each control will open and close a connection separately.",[]
The only difference is that you call beginTransactionScope() and endTransactionScope() instead.,"['(entity, relation, entity): (begintransactionscope(), is different from, endtransactionscope)']"
"When a connection is obtained from the ScopingDataSource while inside a transaction scope, connection.setAutoCommit(false) is called.",[]
The method call daoFactory.endConnectionScope() ends the current connection scope and closes the connection associated with the scope.,[]
This method call rolls the transaction back if an exception is thrown from any of the dao methods or from endTransaction().,[]
The first problem you run into when designing DAO classes is connection scoping.,[]
The Java Stream flatMap() methods maps a single element into multiple elements.,"['(class, implementation, method): (java.util.stream.Stream, provides, java.util.stream.Stream.flatMap())', '(class, containment, package): (java.util.stream.Stream, part of, java.util.stream)', '(method, containment, package): (java.util.stream.Stream.flatMap(), part of, java.util.stream)']"
Notice how the readPerson() method opens its own connection and closes it again once it is done.,[]
"If an exception is thrown before the endTransactionScope() method is called, you should catch that exception and call abortTransactionScope(Exception) with that exception.",[]
"They can be called outside the Control.execute() method too, or inside a parent control.",[]
"It is also a somewhat more controlled operation, since you can search for all DAO classes, and make sure they are changed to use the new persistence mechanism.",[]
Notice the new method call in the catch-block of the transaction scope: daoFactory.abortTransaction(e).,[]
"To solve the problems mentioned earlier, you can move some of the code to a DaoManager class.",[]
This way neither of the DAO's need to have close() methods.,[]
The method call daoFactory.beginConnectionScope() marks the beginning of a connection scope.,[]
Notice that the getPersonDao() method isn't synchronized even though it returns a kind of singleton.,[]
But somewhere in the domain logic you would have to call that close() method.,[]
The endTransaction() method will attempt to commit the transaction and call setAutoCommit(false) again.,[]
You might also be able to hide connection closing from the domain logic by adding a close() method to the DAO.,[]
"For instance, if both commit() and rollback() throws exceptions, both of these exception are not properly preserved or handled.",[]
"Any exception handling related to the connection.close() call can be hidden away inside the executeAndClose() method, and reused throughout the application.",[]
The beginTransaction() method will call connection.setAutoCommit(false) for the connection associated with the transaction scope.,[]
"Rather than implementing a close() method in the DaoManager class, a template method will be added called executeAndClose().",[]
This instance then has it's execute() method invoked with the DaoManager itself as parameter.,[]
"As you can see a DaoManager class can solve the problems of marking both connection life span and transaction boundaries, and automatically open and close connections and commit / rollback transactions.",[]
"But remember, a connection has been opened already when the DaoManager is instantiated, which happens before the doPersistenceAction() method is called.",[]
You can add a transaction() method similar to the executeAndClose() method which takes care of transaction management.,[]
Here is an example of a subclass that executes the persistence code marked in bold in the first code box in this section:,[]
"If you implement a base event listener class that all event listeners (or actions, or whatever your framework calls them) extend, you can put the DaoManager code in that class (or a subclass of the base class).",[]
"If you are using a persistence API you will inject whatever class you obtain connections or their equivalents from (sessions in Hibernate, IDaos in Butterfly Persistence).",[]
Now your domain logic class only contains the persistence code that is actually interesting.,[]
It may not always be possible or feasible to implement such a persistence action base class.,[]
Using the transaction() method is analogous to using the executeAndClose() method:,[]
This could be done by wrapping the call to transaction() inside the call to executeAndClose().,[]
Now the scope of the connection is marked by the scope of the method call executeAndClose().,[]
"Furthermore, if the validation fails and aborts the doPersistenceAction() method call, you have opened a connection without ever using it.",[]
"This is done to avoid obtaining the connection before the DaoCommand.execute() method is called, to postpone obtaining the connection as much as possible.",[]
It would be tempting to put that validation code inside the doPersistenceAction() method.,[]
Instead you have to use the OutputStream obtained from the response.getOutputStream() method.,[]
"Cookies are most often used to store user specific information, like e.g.",[]
"The HttpServlet class reads the HTTP request, and determines if the request is an HTTP GET, POST, PUT, DELETE, HEAD etc.",[]
That class is mapped to a set of URL's in the web.xml file.,[]
"For instance, you can access context parameters set in the web.xml file, you can forward the request to other servlets, and you can store application wide parameters in the ServletContext too.",[]
"The HttpServlet class has methods you can override for each HTTP method (GET, POST etc.).",[]
"Inside the DaoCommand.execute() method the getPersonDaoTx() will be called, and then getConnectionTx() will be called, and then connection.setAutoCommit(false) will be called at that time.",[]
The browser includes the Accept-Encoding HTTP header in requests sent to an HTTP server (e.g.,[]
"After this code is executed, you can now access the cookies in the cookieMap using the cookie names as keys (cookieMap.get(""cookieName"")).",[]
"Second, it sets the expiration to 24 hours using the setMaxAge() method.",[]
A Java Servlet is just an ordinary Java class which implements the interface,[]
"The Java Stream toArray() method is a terminal operation that starts the internal iteration of the elements in the stream, and returns an array of Object containing all the elements.","['(method, implementation, interface): (java.util.stream.Stream.toArray(), implemented by, java.util.stream.Stream)']"
This tutorial will also look at the performance of the OpenArrayList class - a class that mimics the java.util.ArrayList but designed with performance in mind.,[]
Remember to replace the class name with the fully qualified name of your own GZip Servlet filter class.,[]
The above code obtains a RequestDispatcher targeted at whatever Servlet (or JSP) that is mapped to the URL /anotherUrl.simple.,[]
The javax.servlet.http.HttpServlet class is a slightly more advanced base class than the GenericServlet shown in the Simple Servlet example.,[]
"The DAO layer usually consists of a smaller set of classes, than the number of domain logic classes that uses it.",[]
"You will need to run your Java Servlets inside a Servlet compatible ""Servlet Container"" (e.g.",[]
"You can also see that iterating an ArrayList using a standard Java for loop with a counter, and obtaining each element by calling the ArrayList get() method is about 10% faster for an ArrayList with 10 elements, and around 12,5% faster when the ArrayList contains 100 elements.",[]
In order to write binary data back to the browser you cannot use the Writer obtained from response.getWriter().,[]
"The service() method then reads the request, and generates a response which is sent back to the client (e.g.",[]
"NOTE: You will have to call this method before calling any getParameter() method, because calling the getParameter() method on an HTTP POST request will cause the servlet engine to parse the HTTP request body for parameters.",[]
"The include() method merges the response written by the calling servlet, and the activated servlet.",[]
"Instead of using the String.replace() method I will here present a different, more scalable solution called a TokenReplacingReader.","['(class, implementation, method): (java.lang.String, provides, replace())']"
"When the servlet filter is loaded the first time, its init() method is called, just like with servlets.",[]
The Java Stream min() method is a terminal operation that returns the smallest element in the Stream.,[]
"The forward() method intended for use in forwarding the request, meaning after the response of the calling servlet has been committed.",[]
Notice how the min() method returns an Optional which may or may not contain a result.,[]
This is faster than the O(N * M) of the String.replace() method.,[]
